stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopPoint:DUA76:229,"PEREIRE LEVALLOIS",,48.88546277,2.29821136,,,0,StopArea:DUA8738101
StopPoint:DUA76:354,"PLACE LOULOU GASTE",,48.88693755,2.30100401,,,0,StopArea:DUA8756867
StopPoint:DUA76:316,"PORTE D'ASNIERES",,48.89082054,2.30275944,,,0,StopArea:DUA76:316
StopPoint:DUA76:355,"TOCQUEVILLE",,48.88827817,2.30641355,,,0,StopArea:DUA8756868
StopPoint:DUA76:356,"PEREIRE SAUSSURE",,48.88773979,2.30991634,,,0,StopArea:DUA8756869
StopPoint:DUA76:228,"PONT CARDINET",,48.8875699,2.31401853,,,0,StopArea:DUA8738111
StopPoint:DUA76:357,"JOUFFROY TOCQUEVILLE",,48.88582531,2.3090588,,,0,StopArea:DUA8756870
StopPoint:DUA76:358,"AMPERE WAGRAM",,48.88524871,2.30358081,,,0,StopArea:DUA59439
StopPoint:DUA8727141,"AULNAY SOUS BOIS",,48.93211157,2.49573488,,,0,StopArea:DUA8727141
StopPoint:DUA8727144,"SEVRAN BEAUDOTTES",,48.94760497,2.52469604,,,0,StopArea:DUA8727144
StopPoint:DUA8727145,"VILLEPINTE",,48.9627068,2.51262433,,,0,StopArea:DUA8727145
StopPoint:DUA8727148,"PARC DES EXPOSITIONS",,48.97342212,2.51433992,,,0,StopArea:DUA8727148
StopPoint:DUA8727600,"CREIL",,49.26394001,2.46889193,,,0,StopArea:DUA8727600
StopPoint:DUA8768200,"MELUN",,48.52724391,2.65497496,,,0,StopArea:DUA8768200
StopPoint:DUA8768220,"BOIS LE ROI",,48.47552419,2.69201876,,,0,StopArea:DUA8768220
StopPoint:DUA8768221,"FONTAINEBLEAU AVON",,48.41637873,2.72664754,,,0,StopArea:DUA8768221
StopPoint:DUA8768225,"THOMERY",,48.39431049,2.76401423,,,0,StopArea:DUA8768225
StopPoint:DUA8768227,"MORET VENEUX LES SABLONS",,48.37860011,2.79929338,,,0,StopArea:DUA8768227
StopPoint:DUA8768229,"SAINT-MAMMES",,48.38236042,2.81594261,,,0,StopArea:DUA8768229
StopPoint:DUA8768230,"MONTEREAU",,48.37952932,2.94250841,,,0,StopArea:DUA8768230
StopPoint:DUA8739334,"GAZERAN",,48.62598689,1.77167994,,,0,StopArea:DUA8739334
StopPoint:DUA8739411,"EPERNON",,48.60507199,1.68163034,,,0,StopArea:DUA8739411
StopPoint:DUA8739413,"MAINTENON",,48.58527433,1.59244259,,,0,StopArea:DUA8739413
StopPoint:DUA8739414,"SAINT-PIAT",,48.54217939,1.58997081,,,0,StopArea:DUA8739414
StopPoint:DUA8739415,"JOUY",,48.51044327,1.55776244,,,0,StopArea:DUA8739415
StopPoint:DUA8739417,"LA VILLETTE SAINT-PREST",,48.48240638,1.5223441,,,0,StopArea:DUA8739417
StopPoint:DUA8739400,"CHARTRES",,48.44838038,1.48085778,,,0,StopArea:DUA8739400
StopPoint:DUA8768600,"PARIS GARE DE LYON",,48.84426376,2.37373633,,,0,StopArea:DUA8768603
StopPoint:DUA8711610,"MEAUX",,48.95726806,2.87342522,,,0,StopArea:DUA8711610
StopPoint:DUA8711649,"TRILPORT",,48.96022594,2.95003743,,,0,StopArea:DUA8711649
StopPoint:DUA8711650,"CHANGIS SAINT-JEAN",,48.95916372,3.02608837,,,0,StopArea:DUA8711650
StopPoint:DUA8711651,"LA FERTE SOUS JOUARRE",,48.95082023,3.12488587,,,0,StopArea:DUA8711651
StopPoint:DUA8711655,"NANTEUIL SAACY",,48.97402792,3.21927977,,,0,StopArea:DUA8711655
StopPoint:DUA8711656,"NOGENT L'ARTAUD CHARLY",,48.96692986,3.29875954,,,0,StopArea:DUA8711656
StopPoint:DUA8711657,"CHEZY SUR MARNE",,48.99036289,3.36160612,,,0,StopArea:DUA8711657
StopPoint:DUA8711658,"CHATEAU THIERRY",,49.03795301,3.40957548,,,0,StopArea:DUA8711658
StopPoint:DUA8727147,"BLANC MESNIL",,48.93230284,2.47565454,,,0,StopArea:DUA8727147
StopPoint:DUA8727140,"DRANCY",,48.93270359,2.45474669,,,0,StopArea:DUA8727140
StopPoint:DUA8727139,"LE BOURGET",,48.93073687,2.42577194,,,0,StopArea:DUA8727139
StopPoint:DUA8727130,"LA COURNEUVE AUBERVILLIERS",,48.92435106,2.3863691,,,0,StopArea:DUA8727130
StopPoint:DUA8716479,"LA PLAINE STADE DE FRANCE",,48.91811087,2.36264661,,,0,StopArea:DUA8716479
StopPoint:DUA8727100,"PARIS NORD",,48.88084265,2.35670317,,,0,StopArea:DUA8727103
StopPoint:DUA8711300,"PARIS EST",,48.87737282,2.35943785,,,0,StopArea:DUA8711300
StopPoint:DUA8738657,"POISSY",,48.9332612,2.04105551,,,0,StopArea:DUA8738657
StopPoint:DUA8738664,"VILLENNES SUR SEINE",,48.93948251,1.99958705,,,0,StopArea:DUA8738664
StopPoint:DUA8738665,"VERNOUILLET VERNEUIL",,48.98144147,1.98312656,,,0,StopArea:DUA8738665
StopPoint:DUA8738666,"LES CLAIRIERES DE VERNEUIL",,48.99260931,1.95546254,,,0,StopArea:DUA8738666
StopPoint:DUA8738673,"AUBERGENVILLE ELISABETHVILLE",,48.9721371,1.84833285,,,0,StopArea:DUA8738673
StopPoint:DUA8738676,"GARE D'EPONE MEZIERES",,48.96333953,1.80907881,,,0,StopArea:DUA8738676
StopPoint:DUA8711667,"LA FERTE MILON",,49.17950493,3.12058849,,,0,StopArea:DUA8711667
StopPoint:DUA8711666,"MAREUIL SUR OURCQ",,49.13547358,3.07560277,,,0,StopArea:DUA8711666
StopPoint:DUA8711664,"CROUY SUR OURCQ",,49.09188232,3.06266712,,,0,StopArea:DUA8711664
StopPoint:DUA8711663,"LIZY SUR OURCQ",,49.02175667,3.03173531,,,0,StopArea:DUA8711663
StopPoint:DUA8711661,"ISLES ARMENTIERES CONGIS",,48.9984148,3.00792996,,,0,StopArea:DUA8711661
StopPoint:DUA8768400,"MONTARGIS",,48.0070362,2.74302832,,,0,StopArea:DUA8768400
StopPoint:DUA8768424,"FERRIERES FONTENAY",,48.10086162,2.7737027,,,0,StopArea:DUA8768424
StopPoint:DUA8768423,"DORDIVES",,48.14722158,2.76271674,,,0,StopArea:DUA8768423
StopPoint:DUA8768421,"SOUPPES",,48.18094015,2.73623794,,,0,StopArea:DUA8768421
StopPoint:DUA8768419,"BAGNEAUX SUR LOING",,48.22955284,2.70392379,,,0,StopArea:DUA8768419
StopPoint:DUA8768412,"NEMOURS SAINT-PIERRE",,48.26776059,2.68563445,,,0,StopArea:DUA8768412
StopPoint:DUA8768411,"BOURRON MARLOTTE GREZ",,48.33268568,2.69246692,,,0,StopArea:DUA8768411
StopPoint:DUA8768410,"MONTIGNY SUR LOING",,48.33648404,2.73798806,,,0,StopArea:DUA8768410
StopPoint:DUA8727605,"ERMONT EAUBONNE",,48.98064243,2.272066,,,0,StopArea:DUA8727605
StopPoint:DUA8727658,"ERMONT HALTE",,48.99064752,2.26316384,,,0,StopArea:DUA8727658
StopPoint:DUA8727659,"GROS NOYER SAINT-PRIX",,48.99609508,2.25963683,,,0,StopArea:DUA8727659
StopPoint:DUA8727660,"SAINT-LEU LA FORET",,49.01558107,2.24246029,,,0,StopArea:DUA8727660
StopPoint:DUA8727662,"VAUCELLES",,49.02176997,2.22935771,,,0,StopArea:DUA8727662
StopPoint:DUA8727663,"TAVERNY",,49.02477453,2.22270857,,,0,StopArea:DUA8727663
StopPoint:DUA8727664,"BESSANCOURT",,49.03530721,2.21022778,,,0,StopArea:DUA8727664
StopPoint:DUA8727665,"FREPILLON",,49.04542607,2.19706893,,,0,StopArea:DUA8727665
StopPoint:DUA8727666,"MERY SUR OISE",,49.05804358,2.19122597,,,0,StopArea:DUA8727666
StopPoint:DUA8727667,"MERIEL",,49.07769481,2.20542769,,,0,StopArea:DUA8727667
StopPoint:DUA8727653,"VALMONDOIS",,49.09106916,2.20180437,,,0,StopArea:DUA8727653
StopPoint:DUA8727652,"L'ISLE ADAM PARMAIN",,49.11477965,2.21000054,,,0,StopArea:DUA8727652
StopPoint:DUA8727651,"CHAMPAGNE SUR OISE",,49.1359963,2.24265809,,,0,StopArea:DUA8727651
StopPoint:DUA8727646,"PERSAN BEAUMONT",,49.14771534,2.27780318,,,0,StopArea:DUA8727646
StopPoint:DUA8727112,"EPINAY VILLETANEUSE",,48.95826629,2.328226,,,0,StopArea:DUA8727112
StopPoint:DUA8727117,"LA BARRE ORMESSON",,48.96632313,2.31656309,,,0,StopArea:DUA8727117
StopPoint:DUA8727602,"ENGHIEN LES BAINS",,48.97274564,2.30711806,,,0,StopArea:DUA8727602
StopPoint:DUA8727603,"GARE DE CHAMP DE COURSES D'ENGHIEN",,48.97944441,2.29245823,,,0,StopArea:DUA8727603
StopPoint:DUA8727606,"CERNAY",,48.98500095,2.25745545,,,0,StopArea:DUA8727606
StopPoint:DUA8727607,"FRANCONVILLE LE PLESSIS BOUCHARD",,48.9937096,2.2342578,,,0,StopArea:DUA8727607
StopPoint:DUA8727608,"MONTIGNY BEAUCHAMP",,49.00741921,2.19760136,,,0,StopArea:DUA8727608
StopPoint:DUA8727101,"SAINT-DENIS",,48.93445243,2.3455854,,,0,StopArea:DUA8727101
StopPoint:DUA8727609,"PIERRELAYE",,49.01913248,2.15464524,,,0,StopArea:DUA8727609
StopPoint:DUA8733798,"SAINT-OUEN L'AUMONE LIESSE",,49.03398324,2.1282457,,,0,StopArea:DUA8733798
StopPoint:DUA8727610,"SAINT-OUEN L'AUMONE",,49.04530714,2.1050926,,,0,StopArea:DUA8727610
StopPoint:DUA8727613,"PONTOISE",,49.04664121,2.09517701,,,0,StopArea:DUA8727613
StopPoint:DUA8739153,"VANVES MALAKOFF",,48.81838457,2.29204387,,,0,StopArea:DUA8739153
StopPoint:DUA8739156,"CLAMART",,48.81423633,2.27447192,,,0,StopArea:DUA8739156
StopPoint:DUA8739310,"MEUDON",,48.81488109,2.24090187,,,0,StopArea:DUA8739310
StopPoint:DUA8739311,"BELLEVUE",,48.81894453,2.22979065,,,0,StopArea:DUA8739311
StopPoint:DUA8739312,"SEVRES RIVE GAUCHE",,48.8212137,2.21484257,,,0,StopArea:DUA8739312
StopPoint:DUA8739320,"CHAVILLE RIVE GAUCHE",,48.80468003,2.18861338,,,0,StopArea:DUA8739320
StopPoint:DUA8739321,"VIROFLAY RIVE GAUCHE",,48.80071513,2.17137302,,,0,StopArea:DUA8739321
StopPoint:DUA8741588,"ROSNY SUR SEINE",,48.99738747,1.63015263,,,0,StopArea:DUA8741588
StopPoint:DUA8741589,"BONNIERES",,49.03875752,1.581517,,,0,StopArea:DUA8741589
StopPoint:DUA8741560,"VERNON",,49.09100508,1.47868849,,,0,StopArea:DUA8741560
StopPoint:DUA8754513,"ETAMPES",,48.43692135,2.15951606,,,0,StopArea:DUA8754513
StopPoint:DUA8754514,"ETRECHY",,48.49364203,2.19456645,,,0,StopArea:DUA8754514
StopPoint:DUA8754515,"CHAMARANDE",,48.51424338,2.21550237,,,0,StopArea:DUA8754515
StopPoint:DUA8754516,"LARDY",,48.52040121,2.2547241,,,0,StopArea:DUA8754516
StopPoint:DUA8754517,"BOURAY",,48.53288784,2.29006672,,,0,StopArea:DUA8754517
StopPoint:DUA8754518,"MAROLLES EN HUREPOIX",,48.56559157,2.29090846,,,0,StopArea:DUA8754518
StopPoint:DUA8754519,"BRETIGNY",,48.60674266,2.30204337,,,0,StopArea:DUA8754519
StopPoint:DUA8754520,"SAINT-MICHEL SUR ORGE",,48.63587353,2.30681662,,,0,StopArea:DUA8754520
StopPoint:DUA8754521,"SAINTE-GENEVIEVE DES BOIS",,48.65280906,2.31271955,,,0,StopArea:DUA8754521
StopPoint:DUA8754522,"EPINAY SUR ORGE",,48.66948145,2.33260597,,,0,StopArea:DUA8754522
StopPoint:DUA8754523,"SAVIGNY SUR ORGE",,48.67644446,2.35246424,,,0,StopArea:DUA8754523
StopPoint:DUA8754524,"JUVISY",,48.68945462,2.38312152,,,0,StopArea:DUA8754524
StopPoint:DUA8739317,"CHAVILLE VELIZY",,48.79972551,2.18366726,,,0,StopArea:DUA8739317
StopPoint:DUA8739316,"PORCHEFONTAINE",,48.79652482,2.15236199,,,0,StopArea:DUA8739316
StopPoint:DUA8739315,"VERSAILLES RIVE GAUCHE Château de Versailles",,48.80021215,2.12902729,,,0,StopArea:DUA8739315
StopPoint:DUA8768182,"VILLENEUVE SAINT-GEORGES",,48.73011504,2.44611762,,,0,StopArea:DUA8768182
StopPoint:DUA8768180,"VILLENEUVE TRIAGE",,48.74522892,2.43832588,,,0,StopArea:DUA8768180
StopPoint:DUA8768185,"VILLENEUVE PRAIRIE",,48.76423148,2.43350865,,,0,StopArea:DUA8768185
StopPoint:DUA8768124,"LE VERT DE MAISONS",,48.78891281,2.43205132,,,0,StopArea:DUA8768124
StopPoint:DUA8768115,"MAISONS ALFORT ALFORTVILLE",,48.80204722,2.42646351,,,0,StopArea:DUA8768115
StopPoint:DUA8768137,"GRIGNY CENTRE",,48.65396784,2.39615958,,,0,StopArea:DUA8768137
StopPoint:DUA8768134,"ORANGIS BOIS DE L EPINE",,48.63634959,2.40777923,,,0,StopArea:DUA8768134
StopPoint:DUA8768138,"EVRY COURCOURONNES - Centre",,48.62602087,2.42872204,,,0,StopArea:DUA8768138
StopPoint:DUA8768139,"LE BRAS DE FER",,48.62333089,2.45139219,,,0,StopArea:DUA8768139
StopPoint:DUA8768141,"MENNECY",,48.57059546,2.43208218,,,0,StopArea:DUA8768141
StopPoint:DUA8768143,"BALLANCOURT",,48.53150014,2.37050247,,,0,StopArea:DUA8768143
StopPoint:DUA8768145,"LA FERTE ALAIS",,48.48495548,2.35184286,,,0,StopArea:DUA8768145
StopPoint:DUA8768147,"BOUTIGNY",,48.43448896,2.37665774,,,0,StopArea:DUA8768147
StopPoint:DUA8768148,"MAISSE",,48.39364011,2.39339609,,,0,StopArea:DUA8768148
StopPoint:DUA8768151,"BUNO GIRONVILLE",,48.37138194,2.38719558,,,0,StopArea:DUA8768151
StopPoint:DUA8768440,"BOIGNEVILLE",,48.34166231,2.37880178,,,0,StopArea:DUA8768440
StopPoint:DUA8768441,"MALESHERBES",,48.29673336,2.39876625,,,0,StopArea:DUA8768441
StopPoint:DUA8768254,"SAINT-FARGEAU",,48.5644855,2.54263577,,,0,StopArea:DUA8768254
StopPoint:DUA8768252,"PONTHIERRY PRINGY",,48.5351395,2.54433328,,,0,StopArea:DUA8768252
StopPoint:DUA8768251,"BOISSISE LE ROI",,48.52974694,2.57205816,,,0,StopArea:DUA8768251
StopPoint:DUA8768250,"VOSVES",,48.51515179,2.5992891,,,0,StopArea:DUA8768250
StopPoint:DUA8768131,"VIRY CHATILLON",,48.67609041,2.38676639,,,0,StopArea:DUA8768131
StopPoint:DUA8768130,"VIGNEUX SUR SEINE",,48.70836448,2.414341,,,0,StopArea:DUA8768130
StopPoint:DUA8727617,"SAINT-GRATIEN",,48.96358613,2.28591196,,,0,StopArea:DUA8727617
StopPoint:DUA8727114,"EPINAY SUR SEINE",,48.95339302,2.3023216,,,0,StopArea:DUA8727114
StopPoint:DUA8727120,"GENNEVILLIERS",,48.93289283,2.30792452,,,0,StopArea:DUA8727120
StopPoint:DUA8727214,"LES GRESILLONS",,48.92086954,2.3138167,,,0,StopArea:DUA8727214
StopPoint:DUA8727124,"SAINT-OUEN",,48.90565181,2.32238175,,,0,StopArea:DUA8727124
StopPoint:DUA8711127,"PORTE DE CLICHY",,48.89416523,2.31558068,,,0,StopArea:DUA8711127
StopPoint:DUA8738101,"PEREIRE LEVALLOIS",,48.88540103,2.29801494,,,0,StopArea:DUA8738101
StopPoint:DUA8738102,"NEUILLY PORTE MAILLOT",,48.87790515,2.28441301,,,0,StopArea:DUA8738102
StopPoint:DUA76:417,"GARE D'AUSTERLITZ",,48.84412407,2.36476066,,,0,StopArea:DUA8754702
StopPoint:DUA76:415,"ST MICHEL ND RER C",,48.85348304,2.34386003,,,0,StopArea:DUA8778543
StopPoint:DUA76:416,"MUSEE D'ORSAY",,48.86068158,2.32560858,,,0,StopArea:DUA8754730
StopPoint:DUA76:414,"INVALIDES",,48.86236923,2.31259955,,,0,StopArea:DUA8739303
StopPoint:DUA8727102,"PARIS NORD",,48.88076613,2.35709656,,,0,StopArea:DUA8727103
StopPoint:DUA8775860,"CHATELET LES HALLES",,48.86181942,2.34699408,,,0,StopArea:DUA8775860
StopPoint:DUA8778543,"ST MICHEL ND RER B",,48.85333296,2.34601643,,,0,StopArea:DUA8778543
StopPoint:DUA8775861,"LUXEMBOURG",,48.84574022,2.33990952,,,0,StopArea:DUA8775861
StopPoint:DUA8775862,"PORT ROYAL",,48.84003093,2.337078,,,0,StopArea:DUA8775862
StopPoint:DUA8775863,"DENFERT ROCHEREAU",,48.83429011,2.33283394,,,0,StopArea:DUA8775863
StopPoint:DUA8775864,"CITE UNIVERSITAIRE",,48.82108686,2.33896012,,,0,StopArea:DUA8775864
StopPoint:DUA8775866,"LAPLACE",,48.8082938,2.33433605,,,0,StopArea:DUA8775866
StopPoint:DUA8775867,"ARCUEIL CACHAN",,48.7988897,2.32811877,,,0,StopArea:DUA8775867
StopPoint:DUA8775868,"BAGNEUX",,48.79333348,2.32218358,,,0,StopArea:DUA8775868
StopPoint:DUA8775869,"BOURG LA REINE",,48.78028157,2.31244637,,,0,StopArea:DUA8775869
StopPoint:DUA8775874,"LA CROIX DE BERNY",,48.76169091,2.30420977,,,0,StopArea:DUA8775874
StopPoint:DUA8775875,"ANTONY",,48.75494376,2.30096937,,,0,StopArea:DUA8775875
StopPoint:DUA8775879,"MASSY PALAISEAU",,48.72430669,2.2589496,,,0,StopArea:DUA8739357
StopPoint:DUA8775880,"PALAISEAU",,48.71694358,2.24565584,,,0,StopArea:DUA8775880
StopPoint:DUA8775881,"PALAISEAU VILLEBON",,48.7081379,2.23729784,,,0,StopArea:DUA8775881
StopPoint:DUA8775882,"LOZERE",,48.70596626,2.21224607,,,0,StopArea:DUA8775882
StopPoint:DUA8775883,"LE GUICHET",,48.70540115,2.19271867,,,0,StopArea:DUA8775883
StopPoint:DUA8775884,"ORSAY VILLE",,48.69750289,2.18103824,,,0,StopArea:DUA8775884
StopPoint:DUA8700147,"AEROPORT CHARLES DE GAULLE 2 TGV",,49.00468451,2.57056832,,,0,StopArea:DUA8700147
StopPoint:DUA8727152,"MITRY CLAYE",,48.97585631,2.64238455,,,0,StopArea:DUA8727152
StopPoint:DUA8727151,"VILLEPARISIS MITRY LE NEUF",,48.95314588,2.60311407,,,0,StopArea:DUA8727151
StopPoint:DUA8727143,"VERT GALANT",,48.94417857,2.56642724,,,0,StopArea:DUA8727143
StopPoint:DUA8727142,"SEVRAN LIVRY",,48.9362777,2.53469457,,,0,StopArea:DUA8727142
StopPoint:DUA8732832,"BIBLIOTHEQUE F. MITTERRAND",,48.82987248,2.37667719,,,0,StopArea:DUA8732832
StopPoint:DUA8754702,"GARE D'AUSTERLITZ",,48.84252536,2.36541473,,,0,StopArea:DUA8754702
StopPoint:DUA8754731,"ST MICHEL ND RER C",,48.85333296,2.34601643,,,0,StopArea:DUA8778543
StopPoint:DUA8754730,"MUSEE D ORSAY",,48.86070524,2.32560186,,,0,StopArea:DUA8754730
StopPoint:DUA8739303,"INVALIDES",,48.86289881,2.31389271,,,0,StopArea:DUA8739303
StopPoint:DUA8739304,"PONT DE L ALMA",,48.86265928,2.30097171,,,0,StopArea:DUA8739304
StopPoint:DUA8739305,"CHAMP DE MARS TOUR EIFFEL",,48.85729022,2.29037341,,,0,StopArea:DUA8739305
StopPoint:DUA8739306,"JAVEL",,48.84618892,2.27674301,,,0,StopArea:DUA8739306
StopPoint:DUA8739332,"PONT DU GARIGLIANO - Hôpital Européen Georges Pompidou",,48.83908654,2.27044039,,,0,StopArea:DUA8739332
StopPoint:DUA8739308,"MEUDON VAL FLEURY",,48.80748943,2.24086569,,,0,StopArea:DUA8739308
StopPoint:DUA8739307,"ISSY",,48.81967131,2.25874213,,,0,StopArea:DUA8739307
StopPoint:DUA8739330,"ISSY VAL DE SEINE",,48.83011643,2.26367191,,,0,StopArea:DUA8739330
StopPoint:DUA8754528,"CHOISY LE ROI",,48.76378467,2.41136828,,,0,StopArea:DUA8754528
StopPoint:DUA8754545,"LA NORVILLE ST GERMAIN LES ARPAJON",,48.59145844,2.26692187,,,0,StopArea:DUA8754545
StopPoint:DUA8754546,"ARPAJON",,48.58600543,2.2410541,,,0,StopArea:DUA8754546
StopPoint:DUA8754547,"EGLY",,48.58248309,2.22241742,,,0,StopArea:DUA8754547
StopPoint:DUA8754548,"BREUILLET BRUYERES LE CHATEL",,48.57750588,2.19204726,,,0,StopArea:DUA8754548
StopPoint:DUA8754549,"BREUILLET VILLAGE",,48.56459437,2.17096049,,,0,StopArea:DUA8754549
StopPoint:DUA8754550,"SAINT-CHERON",,48.55108921,2.12569149,,,0,StopArea:DUA8754550
StopPoint:DUA8754551,"SERMAISE",,48.5358036,2.06936559,,,0,StopArea:DUA8754551
StopPoint:DUA8754017,"DOURDAN LA FORET",,48.53561753,1.99588547,,,0,StopArea:DUA8754017
StopPoint:DUA8754700,"GARE D'AUSTERLITZ",,48.84252536,2.36541473,,,0,StopArea:DUA8754702
StopPoint:DUA8754320,"AVENUE DU PRESIDENT KENNEDY",,48.85364482,2.27946904,,,0,StopArea:DUA8754320
StopPoint:DUA8754318,"BOULAINVILLIERS",,48.85652829,2.27514916,,,0,StopArea:DUA8754318
StopPoint:DUA8738104,"AVENUE HENRI MARTIN",,48.86445845,2.2721026,,,0,StopArea:DUA8738104
StopPoint:DUA8738103,"AVENUE FOCH",,48.87097083,2.27555643,,,0,StopArea:DUA8738103
StopPoint:DUA8754535,"SAINT-MARTIN D'ETAMPES",,48.42735998,2.14523221,,,0,StopArea:DUA8754535
StopPoint:DUA8738265,"CERGY LE HAUT",,49.04787144,2.01098223,,,0,StopArea:DUA8738265
StopPoint:DUA8738249,"CERGY SAINT-CHRISTOPHE",,49.04964229,2.03427677,,,0,StopArea:DUA8738249
StopPoint:DUA8738190,"CERGY PREFECTURE",,49.03645943,2.07951707,,,0,StopArea:DUA8738190
StopPoint:DUA8733448,"NEUVILLE UNIVERSITE",,49.01412922,2.07828891,,,0,StopArea:DUA8733448
StopPoint:DUA8738165,"ACHERES VILLE",,48.97066075,2.07771443,,,0,StopArea:DUA8738165
StopPoint:DUA8738642,"MAISONS LAFFITTE",,48.94579189,2.14454116,,,0,StopArea:DUA8738642
StopPoint:DUA8738641,"SARTROUVILLE",,48.93773206,2.15706887,,,0,StopArea:DUA8738641
StopPoint:DUA8738640,"HOUILLES CARRIERES SUR SEINE",,48.9203755,2.18533568,,,0,StopArea:DUA8738640
StopPoint:DUA8775802,"NANTERRE PREFECTURE",,48.89574166,2.22319516,,,0,StopArea:DUA8775802
StopPoint:DUA8775801,"LA DEFENSE",,48.89218351,2.23700015,,,0,StopArea:DUA8738221
StopPoint:DUA8775800,"CHARLES DE GAULLE ETOILE",,48.87423524,2.29447232,,,0,StopArea:DUA8775800
StopPoint:DUA8775859,"AUBER",,48.8721545,2.32990864,,,0,StopArea:DUA8775859
StopPoint:DUA8775858,"PARIS GARE DE LYON",,48.84413673,2.37324125,,,0,StopArea:DUA8768603
StopPoint:DUA8775810,"NATION",,48.84823463,2.39580467,,,0,StopArea:DUA8775810
StopPoint:DUA8775811,"VINCENNES",,48.84730607,2.43328057,,,0,StopArea:DUA8775811
StopPoint:DUA8775830,"VAL DE FONTENAY",,48.85379351,2.48816808,,,0,StopArea:DUA8711371
StopPoint:DUA8775831,"NEUILLY PLAISANCE",,48.85348374,2.5138056,,,0,StopArea:DUA8743317
StopPoint:DUA8775832,"BRY SUR MARNE",,48.84489925,2.52590279,,,0,StopArea:DUA8775832
StopPoint:DUA8775833,"NOISY LE GRAND MONT D'EST",,48.84084162,2.54775526,,,0,StopArea:DUA8775833
StopPoint:DUA8775834,"NOISY CHAMPS",,48.8428831,2.58006568,,,0,StopArea:DUA8775834
StopPoint:DUA8775835,"NOISIEL",,48.84349001,2.61593191,,,0,StopArea:DUA8775835
StopPoint:DUA8775836,"LOGNES",,48.83921775,2.6331902,,,0,StopArea:DUA8775836
StopPoint:DUA8775837,"TORCY",,48.83964404,2.65510915,,,0,StopArea:DUA8775837
StopPoint:DUA8775498,"BUSSY SAINT-GEORGES",,48.83653519,2.70896034,,,0,StopArea:DUA8775498
StopPoint:DUA8773006,"VAL D'EUROPE",,48.85539383,2.77341201,,,0,StopArea:DUA8773006
StopPoint:DUA8775499,"MARNE LA VALLEE CHESSY",,48.86994915,2.78220463,,,0,StopArea:DUA8775499
StopPoint:DUA8711611,"CHELLES GOURNAY",,48.87414214,2.58331064,,,0,StopArea:DUA8711611
StopPoint:DUA8711352,"CHENAY GAGNY",,48.87715581,2.55286142,,,0,StopArea:DUA8711352
StopPoint:DUA8711351,"GAGNY",,48.88373216,2.52541425,,,0,StopArea:DUA8711351
StopPoint:DUA8711347,"LE RAINCY VILLEMOMBLE",,48.88907442,2.51254692,,,0,StopArea:DUA8711347
StopPoint:DUA8711340,"BONDY",,48.89402811,2.48005143,,,0,StopArea:DUA8711340
StopPoint:DUA8711321,"NOISY LE SEC",,48.89665007,2.45834387,,,0,StopArea:DUA8711321
StopPoint:DUA8711320,"PANTIN",,48.89810972,2.40034256,,,0,StopArea:DUA8711320
StopPoint:DUA8728187,"MAGENTA",,48.88091071,2.35881445,,,0,StopArea:DUA8728187
StopPoint:DUA8728189,"HAUSSMANN ST LAZARE",,48.87502632,2.32669931,,,0,StopArea:DUA8728189
StopPoint:DUA8768136,"EVRY - Val de Seine",,48.63447763,2.45227284,,,0,StopArea:DUA8768136
StopPoint:DUA8768135,"GRAND BOURG",,48.64848753,2.43531332,,,0,StopArea:DUA8768135
StopPoint:DUA8768133,"RIS ORANGIS",,48.65897364,2.41518951,,,0,StopArea:DUA8768133
StopPoint:DUA8768603,"PARIS GARE DE LYON",,48.84376996,2.37389774,,,0,StopArea:DUA8768603
StopPoint:DUA8716478,"STADE DE FRANCE SAINT-DENIS",,48.91756417,2.35037063,,,0,StopArea:DUA8716478
StopPoint:DUA8727116,"PIERREFITTE STAINS",,48.96375232,2.37208383,,,0,StopArea:DUA8727116
StopPoint:DUA8727619,"GARGES SARCELLES",,48.97674476,2.39057415,,,0,StopArea:DUA8727619
StopPoint:DUA8727622,"VILLIERS LE BEL GONESSE ARNOUVILLE",,48.99377404,2.41616773,,,0,StopArea:DUA8727622
StopPoint:DUA8727624,"GOUSSAINVILLE",,49.02315881,2.46214868,,,0,StopArea:DUA8727624
StopPoint:DUA8727623,"LES NOUES",,49.03317955,2.47801289,,,0,StopArea:DUA8727623
StopPoint:DUA8727625,"LOUVRES",,49.04932232,2.50173727,,,0,StopArea:DUA8727625
StopPoint:DUA8727626,"SURVILLIERS FOSSES",,49.09958341,2.52551028,,,0,StopArea:DUA8727626
StopPoint:DUA8727628,"LA BORNE BLANCHE",,49.12677729,2.50612219,,,0,StopArea:DUA8727628
StopPoint:DUA8727627,"ORRY LA VILLE COYE LA FORET",,49.1553229,2.47563682,,,0,StopArea:DUA8727627
StopPoint:DUA8768217,"LE MEE",,48.53877563,2.62550664,,,0,StopArea:DUA8768217
StopPoint:DUA8768216,"CESSON",,48.56494959,2.5945359,,,0,StopArea:DUA8768216
StopPoint:DUA8768218,"SAVIGNY LE TEMPLE NANDY",,48.59556372,2.58393133,,,0,StopArea:DUA8768218
StopPoint:DUA8768215,"LIEUSAINT MOISSY",,48.62837512,2.56956655,,,0,StopArea:DUA8768215
